id,EC1,EC2
22078,0.4643677,0.7693921
22079,0.7664982,0.83882517
22080,0.7846745,0.8044383
22081,0.8576509,0.8653987
22082,0.5009128,0.83380365
22083,0.7244716,0.80417603
22084,0.78857946,0.7338467
22085,0.8367702,0.8273776
22086,0.7347726,0.7736009
22087,0.6505737,0.7677541
22088,0.65433127,0.7398975
22089,0.73366857,0.64097697
22090,0.743308,0.8190604
22091,0.8670442,0.8041839
22092,0.35006437,0.8008088
22093,0.58109254,0.81367594
22094,0.6182929,0.77278185
22095,0.8349616,0.72688305
22096,0.64551055,0.8897523
22097,0.5594077,0.8707548
22098,0.8372773,0.810377
22099,0.9299634,0.91349447
22100,0.5207406,0.9300809
22101,0.47628164,0.85168326
22102,0.99777496,0.20654123
22103,0.7636303,0.79285634
22104,0.8052063,0.7627531
22105,0.9125969,0.8527022
22106,0.84756243,0.7236393
22107,0.5245617,0.9442601
22108,0.507492,0.7527458
22109,0.73678905,0.7579217
22110,0.82532716,0.8357233
22111,0.84315175,0.7311391
22112,0.84875697,0.76079047
22113,0.7642402,0.8685853
22114,0.43010637,0.7882984
22115,0.035120517,0.9999555
22116,0.51073027,0.8595848
22117,0.86192924,0.79552996
22118,0.88867766,0.764986
22119,0.85051835,0.7836912
22120,0.5516591,0.75626266
22121,0.9763422,0.8186063
22122,0.8385833,0.7667921
22123,0.915517,0.79670817
22124,0.66110945,0.7235419
22125,0.8100801,0.8013924
22126,0.37513456,0.91349435
22127,0.7146554,0.7349336
22128,0.5100949,0.8332463
22129,0.9595218,0.7763815
22130,0.63966817,0.8288773
22131,0.81038207,0.7760674
22132,0.5753723,0.9442398
22133,0.079693414,0.94930696
22134,0.70474946,0.77629983
22135,0.79215634,0.6478692
22136,0.6268209,0.7705044
22137,0.7908031,0.8112282
22138,0.8285926,0.7327182
22139,0.26743108,0.8947349
22140,0.8134667,0.7551414
22141,0.66542196,0.6743108
22142,0.65222526,0.9999461
22143,0.8081775,0.8482856
22144,0.7248746,0.7841146
22145,0.75123364,0.82260185
22146,0.5364863,0.9005348
22147,0.85175985,0.7939172
22148,0.9260178,0.9113846
22149,0.5797182,0.8658652
22150,0.6175059,0.8078543
22151,0.57081723,0.84795266
22152,0.78245175,0.7398041
22153,0.50374264,0.8226664
22154,0.8098359,0.7733848
22155,0.8428461,0.75108916
22156,0.7576927,0.7574165
22157,0.2743042,0.86769956
22158,0.2904591,0.87685055
22159,0.7814211,0.8049178
22160,0.79029846,0.7579029
22161,0.871757,0.732395
22162,0.87777036,0.8179473
22163,0.52074707,0.8066002
22164,0.76078004,0.75791943
22165,0.58457196,0.8523443
22166,0.7043949,0.7516978
22167,0.6905682,0.7900527
22168,0.56870407,0.8535183
22169,0.99808717,0.73687345
22170,0.63601065,0.80636656
22171,0.5496086,0.81930983
22172,0.54303837,0.69440645
22173,0.8679848,0.7797754
22174,0.30279595,0.8785268
22175,0.59360677,0.82757986
22176,0.68474376,0.7583336
22177,0.75485486,0.80305296
22178,0.8138665,0.7401746
22179,0.9841126,0.8892193
22180,0.6856634,0.758706
22181,0.5635817,0.7991937
22182,0.81879133,0.8086607
22183,0.88860756,0.71944535
22184,0.88165873,0.8693882
22185,0.709269,0.8470835
22186,0.6064342,0.73673314
22187,0.83005667,0.781935
22188,0.34428883,0.8457249
22189,0.70313424,0.8470371
22190,0.8045081,0.75790894
22191,0.7661294,0.7909355
22192,0.7317351,0.75270265
22193,0.54477674,0.861356
22194,0.9615499,0.9998271
22195,0.59882903,0.91327196
22196,0.8002971,0.78031695
22197,0.58505726,0.7408157
22198,0.5892475,0.75884396
22199,0.45678028,0.8237727
22200,0.8565002,0.8347483
22201,0.83612156,0.69339246
22202,0.6236705,0.99561894
22203,0.43850896,0.89339375
22204,0.86239344,0.7789072
22205,0.9647988,0.92738366
22206,0.85056865,0.7916521
22207,0.14025883,0.93026227
22208,0.24932805,0.91335946
22209,0.8527857,0.80375373
22210,0.57772845,0.78833926
22211,0.4765433,0.79194444
22212,0.72641665,0.7541995
22213,0.6178426,0.73589724
22214,0.5033029,0.855055
22215,0.8815957,0.9560737
22216,0.543083,0.8166556
22217,0.77812266,0.17323035
22218,0.6830133,0.7542272
22219,0.6549826,0.76011914
22220,0.93694204,0.81234366
22221,0.7284244,0.7590207
22222,0.49022025,0.8417929
22223,0.52070194,0.8778682
22224,0.8102112,0.7390098
22225,0.69299304,0.80882627
22226,0.53393275,0.8529344
22227,0.1885334,0.55099535
22228,0.63817465,0.74577653
22229,0.46530685,0.8184204
22230,0.8735152,0.5641215
22231,0.78201455,0.91908133
22232,0.34113166,0.90087175
22233,0.006389705,0.9999982
22234,0.6042493,0.841236
22235,0.8379814,0.7932316
22236,0.56860375,0.81781816
22237,0.80547017,0.7703638
22238,0.71529824,0.7652837
22239,0.9390807,0.9999811
22240,0.7580571,0.81316847
22241,0.78055406,0.7376488
22242,0.8040075,0.6023706
22243,1.0,0.98608243
22244,0.97590035,0.7100104
22245,0.78733057,0.7631445
22246,0.78805465,0.8763017
22247,0.82758766,0.62915224
22248,0.6998209,0.7753898
22249,0.76630133,0.75823164
22250,0.91766167,0.81545424
22251,0.83161265,0.9950972
22252,0.6514513,0.82935125
22253,0.5461716,0.85049176
22254,0.34576917,0.78632
22255,0.48998964,0.90361804
22256,0.7451763,0.7742445
22257,0.5215516,0.82122433
22258,0.6739761,0.8427568
22259,0.4468356,0.8542189
22260,0.322152,0.89208317
22261,0.6132806,0.8543124
22262,0.6865376,0.75852704
22263,0.87323016,0.8020802
22264,0.7205288,0.75811076
22265,0.7825706,0.7285406
22266,0.75002277,0.7320273
22267,0.78635067,0.7420186
22268,0.9012335,0.8856451
22269,0.77048475,0.7441127
22270,0.56182784,0.79191095
22271,0.880559,0.7662118
22272,0.7972032,0.8276369
22273,0.74327165,0.7577075
22274,0.87784827,0.73546326
22275,0.8355104,0.8478928
22276,0.6600764,0.7458936
22277,1.0,0.97384834
22278,0.65161085,0.7463408
22279,0.59995097,0.81063294
22280,0.27446893,0.86529386
22281,0.7347717,0.7551792
22282,0.66946524,0.77044743
22283,0.8741655,0.7587518
22284,0.45230177,0.7674676
22285,0.80017906,0.7393277
22286,0.6134466,0.74874854
22287,0.91936153,0.7495052
22288,0.6186305,0.8147206
22289,0.91287667,0.8008167
22290,0.40553617,0.9458864
22291,0.9386802,0.77648
22292,0.6218546,0.7579005
22293,0.82074696,0.8044814
22294,0.75845194,0.75186694
22295,0.7436482,0.78539014
22296,0.5599598,0.80528677
22297,0.80875844,0.79575366
22298,0.4241036,0.8497153
22299,0.78246224,0.78162944
22300,0.5641728,0.8495176
22301,0.5160176,0.86677974
22302,0.49438816,0.82261217
22303,6.2395463e-07,0.97627807
22304,0.9253769,0.78006816
22305,0.90724224,0.81939024
22306,0.7950521,0.83393544
22307,0.8524985,0.8330107
22308,0.98169804,0.43661472
22309,0.95053226,0.7569801
22310,0.65823853,0.971136
22311,0.785155,0.8024148
22312,0.54057175,0.79678893
22313,0.9394081,0.87427217
22314,0.963251,0.04323878
22315,0.75665563,0.75207037
22316,0.66122514,0.81892574
22317,0.7921639,0.5720233
22318,0.48088706,0.81226057
22319,0.5158023,0.77149034
22320,0.7710255,0.7293957
22321,0.26659998,0.8458219
22322,0.8773083,0.8503437
22323,0.81980705,0.7244497
22324,0.9999481,0.98690516
22325,0.8144291,0.8220411
22326,0.47469184,0.9397519
22327,0.53551537,0.85905284
22328,0.51740193,0.8299529
22329,0.89568645,0.7857715
22330,0.7257422,0.7678379
22331,0.8054534,0.78370917
22332,0.56541884,0.805912
22333,0.52466106,0.7562014
22334,0.5034772,0.81458765
22335,0.6764182,0.7162652
22336,0.7351473,0.8071461
22337,0.681797,0.7576876
22338,0.70240474,0.766525
22339,0.8662692,0.7568707
22340,0.82328373,0.5863679
22341,0.86166555,0.8536821
22342,0.38257837,0.91001946
22343,0.6705727,0.98538756
22344,0.7422507,0.86120325
22345,0.45080653,0.866761
22346,0.83324283,0.9086786
22347,0.5339814,0.8432487
22348,0.636284,0.78046507
22349,0.4185093,0.6225423
22350,0.86915874,0.91812503
22351,0.95115024,0.78268945
22352,0.7572904,0.75135887
22353,0.9369432,0.5975643
22354,0.69278675,0.83868235
22355,0.7594106,0.7600241
22356,0.7493163,0.72745156
22357,0.9856388,0.077968605
22358,0.8099114,0.663858
22359,0.95765173,0.81903225
22360,0.58303165,0.7993004
22361,0.80981445,0.74856055
22362,0.5120352,0.84324837
22363,0.5861558,0.8722484
22364,0.7799496,0.758167
22365,0.27385476,0.88027006
22366,0.6830865,0.7512654
22367,0.7954099,0.75760907
22368,0.4978677,0.83054024
22369,0.8105209,0.7331572
22370,0.6002518,0.8009079
22371,0.40329346,0.85559326
22372,0.90121096,0.77212644
22373,0.80459034,0.7264205
22374,0.79697436,0.61665314
22375,0.77804464,0.61311525
22376,0.25093243,0.9569669
22377,0.689145,0.7661713
22378,0.8224317,0.79084384
22379,0.7181934,0.7750224
22380,0.77298766,0.7435558
22381,0.6030363,0.80186975
22382,0.77080053,0.8254294
22383,0.9861867,0.6620231
22384,0.50994784,0.80308616
22385,0.86863357,0.85404754
22386,0.48781985,0.8347889
22387,0.6741336,0.89013773
22388,0.47581726,0.85905
22389,0.59765404,0.94552743
22390,0.84166723,0.85136384
22391,0.9008037,0.79850304
22392,0.6084977,0.8020348
22393,0.7624145,0.8139661
22394,0.99285215,0.7496233
22395,0.6807013,0.7508804
22396,0.7914577,0.9607251
22397,0.7174735,0.75299174
22398,0.8014122,0.7355698
22399,0.60521257,0.80730546
22400,0.633206,0.85850793
22401,0.8345557,0.7809112
22402,0.5352388,0.7870861
22403,0.7853838,0.78417516
22404,0.48807284,0.84615105
22405,0.6640021,0.82969314
22406,0.7079262,0.7864174
22407,0.87591827,0.8535555
22408,0.77800345,0.74060357
22409,0.8202279,0.95869726
22410,0.57491386,0.73307645
22411,0.8566307,0.7216491
22412,0.779451,0.76116943
22413,0.89430773,0.3444329
22414,0.9809956,0.8606672
22415,0.7995569,0.8381425
22416,0.7420261,0.85114026
22417,0.80099505,0.8810151
22418,0.73436975,0.8584836
22419,0.71083605,0.7159588
22420,0.8023821,0.7330786
22421,0.67405736,0.69858354
22422,0.64533776,0.7557783
22423,0.7663314,0.8019122
22424,1.0,1.0
22425,0.613676,0.73152363
22426,0.4631186,0.9985085
22427,0.8285864,0.87389576
22428,0.44908854,0.8299395
22429,0.9286947,0.7510973
22430,0.80813855,0.7386525
22431,0.6590515,0.8301621
22432,0.8343202,0.77793854
22433,0.49157164,0.92314285
22434,0.860865,0.819069
22435,0.47872618,0.86527884
22436,0.34216264,0.78219026
22437,0.6307308,0.89773226
22438,0.27348462,0.8874667
22439,0.82326984,0.7705238
22440,0.8890864,0.834344
22441,0.72715366,0.7536643
22442,0.73229617,0.8915795
22443,0.8815021,0.7774985
22444,0.5288407,0.90104055
22445,0.7894078,0.7536877
22446,0.5326149,0.7975878
22447,0.90009123,0.7539806
22448,0.77899915,0.89159095
22449,0.93342525,0.7750228
22450,0.67506427,0.75516546
22451,0.5864972,0.80787104
22452,0.7577735,0.7615988
22453,0.6169851,0.7531293
22454,0.8999499,0.94843066
22455,0.8567079,0.7977483
22456,0.91026384,0.9439323
22457,0.7543383,0.78069335
22458,0.34089234,0.8069276
22459,0.45823964,0.8645402
22460,0.7910957,0.7196606
22461,0.5121671,0.78936714
22462,0.8060259,0.55580264
22463,0.591283,0.85495764
22464,0.75510067,0.73050296
22465,0.8330749,0.78606117
22466,0.7855322,0.7904603
22467,0.7851497,0.67887807
22468,0.46743923,0.7704387
22469,0.89604765,0.74432737
22470,0.8315887,0.7582574
22471,0.92974675,0.8373577
22472,0.17397845,0.9998918
22473,0.85531366,0.789355
22474,0.41364282,0.8582691
22475,0.8087321,0.75188464
22476,0.4918202,0.884872
22477,0.8456801,0.78870493
22478,0.89401114,0.842547
22479,0.69014573,0.7528423
22480,0.71655095,0.77695924
22481,0.8958386,0.771251
22482,0.3677576,0.8337885
22483,0.7698905,0.7858692
22484,0.6765385,0.77010065
22485,0.12964311,0.99077016
22486,0.584646,0.8236713
22487,0.8589434,0.7946898
22488,0.9203639,0.3354835
22489,0.8919991,0.68113875
22490,0.72202086,0.7620579
22491,0.31848368,0.77118224
22492,0.48469973,0.9250866
22493,0.7617948,0.8957266
22494,0.7033735,0.66182846
22495,0.84415346,0.83020175
22496,0.4538511,0.84379774
22497,0.7593339,0.7326933
22498,0.7778124,0.93717843
22499,0.6007667,0.7470122
22500,0.80449015,0.7389044
22501,0.70281684,0.75655925
22502,0.4261338,0.89439183
22503,0.82211053,0.75561976
22504,0.63601935,0.8013318
22505,0.9362072,0.99316365
22506,0.8801782,0.8314637
22507,0.8351223,0.677447
22508,0.4625489,0.86508274
22509,0.8430267,0.99999315
22510,0.5975718,0.755336
22511,0.817202,0.7372464
22512,0.856867,0.8191894
22513,0.6931267,0.7555167
22514,0.7990905,0.769743
22515,0.6203228,0.93265265
22516,0.84081346,0.86499935
22517,0.30838495,0.7685652
22518,0.6672015,0.8306339
22519,0.2621032,0.8912756
22520,0.63796896,0.7070071
22521,0.6916352,0.78666174
22522,0.71817714,0.9115174
22523,0.951464,0.006409771
22524,0.61547345,0.75453764
22525,0.7241315,0.75268024
22526,0.87599653,0.76199263
22527,0.77850115,0.6243002
22528,0.8406667,0.8429636
22529,0.7892964,0.73375744
22530,0.16370791,0.90796894
22531,0.9988599,0.9924292
22532,0.58999556,0.8937724
22533,0.13798217,0.9996822
22534,0.5701128,0.75436527
22535,0.7860818,0.7931835
22536,0.82780606,0.7543263
22537,0.99999815,0.99999934
22538,0.505001,0.8147098
22539,0.49870792,0.54433906
22540,0.99999964,1.0
22541,0.7136407,0.59636515
22542,0.74539536,0.75084424
22543,0.8507508,0.757001
22544,0.5180885,0.96317846
22545,0.46103674,0.803536
22546,0.7911862,0.74018073
22547,0.82774717,0.99794924
22548,0.43864363,0.88638234
22549,0.7985813,0.7385797
22550,0.6117334,0.8672377
22551,0.87998164,0.8335525
22552,0.5998083,0.8696846
22553,0.54986125,0.8301584
22554,0.92184377,0.7786867
22555,0.8407695,0.7868754
22556,0.24673158,0.98351836
22557,0.81355774,0.74483186
22558,0.83880824,0.81517935
22559,0.8022323,0.735849
22560,0.7980354,0.7759892
22561,0.8001113,1.0
22562,0.9655095,0.7632843
22563,0.16983195,0.969062
22564,0.65721166,0.7527724
22565,0.73652315,0.79532385
22566,0.54101825,0.9351519
22567,0.461396,0.8886619
22568,0.30965427,0.7593696
22569,0.9432709,0.84893984
22570,0.13804212,0.4960805
22571,0.4410261,0.83448946
22572,0.7905703,0.7680618
22573,0.90645826,0.83391124
22574,0.69679624,0.7733861
22575,0.84965605,0.8086742
22576,0.70809793,0.7905035
22577,0.6140868,0.75194514
22578,0.56903577,0.78573024
22579,0.99840087,0.9999958
22580,0.67479056,0.7570119
22581,0.6409641,0.8732892
22582,0.7149969,0.7542908
22583,0.7861696,0.7520711
22584,0.4381906,0.8517052
22585,0.97469115,0.9929151
22586,0.9999099,0.9996214
22587,0.53076863,0.8487039
22588,0.69835913,0.7830331
22589,0.7286465,0.7557315
22590,0.9273556,0.9908697
22591,0.3825122,0.8213918
22592,0.99982035,0.9647907
22593,0.8147209,0.73378813
22594,0.84937733,0.83255607
22595,0.5283903,0.7813002
22596,0.321804,0.8545367
22597,0.2920452,0.8790395
22598,0.7565495,0.7526164
22599,0.45267814,0.78716755
22600,0.87702006,0.7331387
22601,0.5321058,0.88740164
22602,0.71102107,0.65575594
22603,0.64530647,0.7476619
22604,0.849676,0.7306234
22605,0.545602,0.92474145
22606,0.8027751,0.7932425
22607,0.53464836,0.79087305
22608,0.7100025,0.74941057
22609,0.89267546,0.79043776
22610,0.5312725,0.8063216
22611,0.62365353,0.7615481
22612,0.37140194,0.8863449
22613,0.65847594,0.767884
22614,0.47095266,0.7929588
22615,0.86943465,0.75100785
22616,0.7089874,0.8514884
22617,0.5061981,0.8296978
22618,0.5744584,0.74817336
22619,0.853249,0.76741457
22620,0.26817465,0.87448245
22621,0.9053767,0.9665945
22622,0.92962146,0.68479216
22623,0.84710014,0.8086992
22624,0.72006863,0.7502296
22625,0.88719416,0.77750236
22626,0.7457295,0.768924
22627,0.72476685,0.6426633
22628,0.85638267,0.7615404
22629,0.57007045,0.797283
22630,0.866255,0.5518167
22631,0.75114644,0.729858
22632,0.6530755,0.97103405
22633,0.6807777,0.5782317
22634,0.53334373,0.7975014
22635,0.017915858,0.9989961
22636,0.8446002,0.6562813
22637,0.866149,0.78340214
22638,0.8166562,0.7338542
22639,0.8922565,0.75328296
22640,0.7063901,0.7509303
22641,0.58361465,0.9501222
22642,0.6070017,0.8107469
22643,0.5001416,0.7808799
22644,0.6382368,0.70510054
22645,0.82134867,0.7470661
22646,0.81093526,0.8748788
22647,0.8688798,0.8105326
22648,0.7655404,0.81152195
22649,0.82297444,0.76087356
22650,0.48909318,0.7871495
22651,0.62694865,0.7528681
22652,0.78329897,0.77139246
22653,0.677445,0.758638
22654,0.85232645,0.77676266
22655,0.9921774,0.99994713
22656,0.8250339,0.80138695
22657,0.89031357,0.808144
22658,0.80448204,0.8014976
22659,0.78894377,0.7323161
22660,0.59273213,0.7851934
22661,0.8301549,0.75939596
22662,0.5971481,0.7439027
22663,0.7458087,0.7581651
22664,0.79168385,0.6124891
22665,0.9191742,0.88557017
22666,0.8179278,0.8107341
22667,0.55189675,0.80815184
22668,0.2781943,0.9291637
22669,0.89766634,0.8266982
22670,0.6273235,0.7464977
22671,0.7320551,0.6826211
22672,0.80969167,0.8343974
22673,0.81713486,0.76234025
22674,0.9469972,0.7929895
22675,0.9211345,0.82038295
22676,0.753705,0.8409877
22677,0.7227612,0.84393066
22678,0.9576394,0.7624422
22679,0.6125406,0.99605554
22680,0.7925393,0.922041
22681,0.42344978,0.9129309
22682,0.676717,0.46305454
22683,0.6267831,0.9421124
22684,0.7212388,0.7442394
22685,0.8191248,0.7208705
22686,0.80384487,0.8395173
22687,0.6459722,0.750427
22688,0.9032375,0.8442088
22689,0.61829716,0.8272976
22690,0.4479745,0.8762494
22691,0.5292756,0.82253134
22692,0.70878565,0.8497242
22693,0.6688747,0.7483215
22694,0.6207165,0.8187083
22695,0.6765449,0.7617035
22696,0.8141926,0.74229294
22697,0.88881826,0.7682617
22698,0.5417197,0.8581265
22699,0.6457601,0.7032014
22700,0.48173928,0.8362478
22701,0.50017184,0.8793351
22702,0.65169656,0.840102
22703,0.8839138,0.9999885
22704,0.34727582,0.78945136
22705,0.8472332,0.7785805
22706,0.8890345,0.69631094
22707,0.7230354,0.75942653
22708,0.9452696,0.83879685
22709,0.8077773,0.7399301
22710,0.7029863,0.8710596
22711,0.29041064,0.8768643
22712,0.8782336,0.7387089
22713,0.46111792,0.8425933
22714,0.3313469,0.5910453
22715,0.78246796,0.7490989
22716,0.8709468,0.7458949
22717,0.7804548,0.7585749
22718,0.84906185,0.8160139
22719,0.6732782,0.72805536
22720,0.87152153,0.88850015
22721,0.68009925,0.76461655
22722,0.6158027,0.7320851
22723,0.722371,0.75535643
22724,0.9522409,0.40773672
22725,0.660117,0.7081936
22726,0.99738395,0.97351426
22727,0.50574577,0.9184975
22728,0.74392754,0.61126375
22729,0.5372479,0.88219976
22730,0.8778382,0.45826107
22731,0.673685,0.83934766
22732,0.8336845,0.5556664
22733,0.849064,0.7356634
22734,0.7916232,0.8057233
22735,0.9314655,0.7461448
22736,0.673849,0.66719586
22737,0.860945,0.8066406
22738,0.5953774,0.74764204
22739,0.33392996,0.86949277
22740,0.7459679,0.760034
22741,0.7879935,0.7609971
22742,0.6423825,0.78126675
22743,0.05886087,0.976232
22744,0.6678562,0.74631625
22745,0.549789,0.7719872
22746,0.74354714,0.75752264
22747,0.0002004675,1.0
22748,0.9049379,0.8139941
22749,0.97186804,0.7324909
22750,0.77886033,0.8712109
22751,0.8397941,0.7804559
22752,0.6188986,0.75788826
22753,0.5938311,0.80463374
22754,0.54778606,0.76656324
22755,0.42263383,0.8332487
22756,0.64189917,0.79378355
22757,0.77635765,0.84127593
22758,0.9232957,0.799346
22759,0.58063304,0.8186465
22760,0.8551615,0.7365821
22761,0.95787907,0.74656445
22762,0.6750258,0.755478
22763,0.5681768,0.7960987
22764,0.31883854,0.89526886
22765,0.92262155,0.7537196
22766,0.99100244,0.8465238
22767,0.84067845,0.7378294
22768,0.86833715,0.76226044
22769,0.8026256,0.73699325
22770,0.74147934,0.8774292
22771,0.3882633,0.8895716
22772,0.6343238,0.5350189
22773,0.8787789,0.84970015
22774,0.5768569,0.76011616
22775,0.7599347,0.80424273
22776,0.67040914,0.6686042
22777,0.6527939,0.839875
22778,0.6291142,0.7952067
22779,0.8508898,0.54543626
22780,0.8034941,0.7386747
22781,0.6181671,0.75646967
22782,0.541057,0.75522304
22783,0.6597166,0.7438866
22784,0.43743414,0.7817197
22785,0.58305365,0.79941344
22786,0.6132028,0.7303221
22787,0.8001028,0.8597244
22788,0.7686211,0.8604787
22789,0.73586124,0.83810586
22790,0.54760116,0.81077874
22791,0.6476676,0.7602752
22792,0.9848691,0.7424387
22793,0.65446305,0.7344327
22794,0.56144613,0.75195605
22795,0.87557346,0.70216167
22796,0.85042953,0.8179166
22797,0.8918801,0.7004399
22798,0.80442923,0.75920224
22799,0.92098075,0.8149683
22800,0.95397604,0.77554077
22801,0.5336075,0.80889726
22802,0.8814751,0.76853144
22803,0.73156685,0.65641177
22804,0.6441307,0.88965005
22805,0.80902183,0.81892926
22806,0.53169805,0.75515
22807,0.8634144,0.7745231
22808,0.33063525,0.80757576
22809,0.77697796,0.79756033
22810,0.9550704,0.90236884
22811,0.40001157,0.96181667
22812,0.78099024,0.8240913
22813,0.86788505,0.7689584
22814,0.5676669,0.81513214
22815,0.49503928,0.88721085
22816,0.8536029,0.6120936
22817,0.97377396,0.85185146
22818,0.73011786,0.6961518
22819,0.7573528,0.7551542
22820,0.41747785,0.8414275
22821,0.89019895,0.8283635
22822,0.46096337,0.8641753
22823,0.520731,0.8109111
22824,0.74486274,0.75552094
22825,0.7307969,0.75673634
22826,0.7003335,0.8486872
22827,0.54135174,0.8536125
22828,0.44602856,0.8187108
22829,0.7015042,0.798522
22830,0.2510968,0.90507305
22831,0.6475675,0.7559785
22832,0.71214473,0.7415516
22833,0.7873228,0.75549054
22834,0.6305496,0.76018155
22835,0.6988574,0.7608399
22836,0.65573645,0.75455827
22837,0.8487783,0.77803624
22838,0.7256326,0.7504991
22839,0.85052973,0.747211
22840,0.99995273,0.8170262
22841,0.50790644,0.84469104
22842,0.34468746,0.94856906
22843,0.705504,0.75363404
22844,0.84946066,0.7982352
22845,0.65427905,0.72441036
22846,0.90516096,0.7380896
22847,0.7795029,0.88411343
22848,0.8538781,0.8589137
22849,0.85087687,0.8514197
22850,0.7001089,0.8075602
22851,0.48462966,0.900445
22852,0.66295666,0.8612129
22853,0.8320966,0.7975997
22854,0.7317876,0.85037893
22855,0.5621944,0.8089561
22856,0.8868776,0.80623645
22857,0.77478737,0.73339194
22858,0.31833118,0.8719301
22859,0.725388,0.8390544
22860,0.5102826,0.85230255
22861,0.8412057,0.73030317
22862,0.8095268,0.7059177
22863,0.999935,0.7989279
22864,0.58085686,0.8194433
22865,0.8503282,0.8023105
22866,0.9998127,0.99042493
22867,0.7943477,0.8528202
22868,0.29582208,0.8786721
22869,0.56554157,0.75117916
22870,0.8182237,0.75600857
22871,0.87937015,0.42546594
22872,0.85044175,0.78423756
22873,0.76017904,0.7395151
22874,0.7894782,0.8333497
22875,0.9299753,0.83850384
22876,0.9047222,0.8161625
22877,0.808094,0.8250233
22878,0.9052296,0.7750468
22879,0.79448694,0.7367718
22880,0.77228445,0.7596814
22881,0.9099253,0.8069133
22882,0.8787353,0.81148356
22883,0.54254895,0.8794208
22884,0.56640077,0.66469646
22885,0.7392729,0.73640704
22886,0.7506395,0.745981
22887,0.73059493,0.8278734
22888,0.756562,0.7270012
22889,0.535281,0.8058694
22890,0.7764735,0.7655467
22891,0.40802386,0.86462426
22892,0.6032191,0.78330374
22893,0.65005517,0.72680604
22894,0.7391811,0.759613
22895,0.5159114,0.77738714
22896,0.77896166,0.7843653
22897,0.73636657,0.7486627
22898,0.870936,0.80564815
22899,0.6382847,0.8597291
22900,0.82963556,0.8037594
22901,0.7484855,0.7566407
22902,0.90451443,0.79002005
22903,0.81278896,0.74466836
22904,0.45346007,0.83068734
22905,0.87962836,0.7631116
22906,0.3514216,0.898909
22907,0.95380557,0.7458665
22908,0.41842026,0.8375455
22909,0.9400961,0.7290709
22910,0.95096517,0.8501996
22911,0.6797602,0.79132575
22912,0.7845589,0.7827685
22913,0.8952479,0.7342536
22914,0.7458852,0.7270525
22915,0.7955702,0.7334787
22916,0.95651025,0.8286143
22917,0.19748402,0.9455684
22918,0.5259907,0.78608215
22919,0.8133749,0.7582269
22920,0.81849897,0.93046176
22921,0.68465,0.76433784
22922,0.65377706,0.75888526
22923,0.5803614,0.82830614
22924,0.77207637,0.8606998
22925,0.836774,0.8481773
22926,0.43418336,0.7672864
22927,0.66261476,0.84138954
22928,0.43029958,0.8534026
22929,0.75624096,0.7507987
22930,0.6298489,0.74535376
22931,0.30144253,0.93980885
22932,0.3975777,0.9530142
22933,0.63780373,0.7565261
22934,0.92211163,0.7477448
22935,0.9951369,0.7353084
22936,0.5627416,0.93288195
22937,0.8610399,0.83868533
22938,0.90480953,0.7817845
22939,0.7542706,0.75868607
22940,0.5390173,0.87579024
22941,0.8132538,0.70675
22942,0.81297135,0.81505454
22943,0.9186293,0.75540584
22944,0.85157704,0.84305
22945,0.7512973,0.7621341
22946,0.9583394,0.7479444
22947,0.7633338,0.748161
22948,0.80435437,0.66282487
22949,0.43741244,0.87101144
22950,0.74903435,0.5039634
22951,0.7727243,0.9300174
22952,0.711448,0.7350018
22953,0.5264126,0.84623265
22954,0.16813515,0.97761965
22955,0.8760486,0.76232964
22956,0.7128168,0.8649494
22957,0.73832136,0.6769159
22958,0.9416921,0.8292941
22959,0.8336956,0.9142107
22960,0.91836274,0.51016736
22961,0.5280335,0.8483577
22962,0.34399584,0.96620446
22963,0.5156617,0.759825
22964,0.7972645,0.83471924
22965,0.6391245,0.7426193
22966,0.72933364,0.7618135
22967,0.84227973,0.7567253
22968,0.91739315,0.76018435
22969,0.9954787,0.7425874
22970,0.8920853,0.786051
22971,0.6481722,0.77454907
22972,0.690756,0.7185981
22973,0.8992625,0.79120165
22974,0.7262528,0.83248484
22975,0.6436451,0.8472971
22976,0.8756255,0.7504618
22977,0.8324823,0.7477924
22978,0.86846477,0.95061374
22979,0.07890549,0.9348798
22980,0.7257638,0.73112136
22981,0.7957909,0.8920669
22982,0.8725825,0.7860362
22983,0.68192685,0.767872
22984,0.91266733,0.8097036
22985,0.72441137,0.69733745
22986,0.6500464,0.8182629
22987,0.4969974,0.8109925
22988,0.8360123,0.13448934
22989,0.99971473,1.0
22990,0.33091474,0.8855047
22991,0.7346917,0.7238187
22992,0.938919,0.8229033
22993,0.85057217,0.7738153
22994,0.91954005,0.9839154
22995,0.8184681,0.7943983
22996,0.8153554,0.73677516
22997,0.77627534,0.76766264
22998,0.8469776,0.6705102
22999,1.0,1.0
23000,0.93133783,0.8127046
23001,0.9312362,0.85637254
23002,0.85143816,0.7698271
23003,0.9666132,0.9998809
23004,0.82607204,0.7419607
23005,0.3912635,0.819195
23006,0.6110389,0.8221255
23007,0.67159724,0.7387756
23008,0.7108885,0.65435636
23009,0.7485054,0.9999912
23010,0.85813755,0.85169846
23011,0.6181049,0.76019233
23012,0.733553,0.7579613
23013,0.5076578,0.7774823
23014,0.59964144,0.75346977
23015,0.69858354,0.8690335
23016,0.77198267,0.75394255
23017,0.6518574,0.75138897
23018,0.6644064,0.71532047
